market,price,year,month,years_since_start,past_1_months_mean_price,past_2_months_mean_price,past_3_months_mean_price,past_4_months_mean_price,past_5_months_mean_price,past_6_months_mean_price,past_7_months_mean_price,past_8_months_mean_price,past_9_months_mean_price,past_10_months_mean_price,past_11_months_mean_price,past_1_years_mean_price,past_2_years_mean_price,past_3_years_mean_price,past_4_years_mean_price,past_5_years_mean_price,past_6_years_mean_price,past_7_years_mean_price,past_8_years_mean_price,past_9_years_mean_price,past_10_years_mean_price,past_11_years_mean_price,past_12_years_mean_price,past_13_years_mean_price,past_14_years_mean_price,past_15_years_mean_price,past_16_years_mean_price,past_17_years_mean_price,yearly_average_price,monthly_average_price,market_average_price,commodity_yearly_average_price,commodity_monthly_average_price
0,20100.0,2007,1,1,4.275080898456858,4.254306332331286,4.240424433083608,4.228297676474863,4.228656958108935,4.233769423515456,4.237040791379191,4.240387092500221,4.2481866561717,4.276852242973461,4.306282598501299,4.335356988216004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,54377.48027777778,50493.72536057692,18464.591666666667,56323.19580924856
0,21400.0,2007,2,1,4.317018101048111,4.294319231920249,4.274619619091238,4.2599759281579175,4.2470726647946675,4.244736448694373,4.247093143521809,4.248463717551032,4.250277344862166,4.256339360669482,4.281576823645414,4.3081871991133776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,53345.800833333335,50493.72536057692,18464.591666666667,55487.42258522727
0,19600.0,2007,3,1,4.311753861055754,4.308919955522891,4.293804359919337,4.278204671684168,4.265525335219074,4.253822438708073,4.2509686233850275,4.25234951294219,4.253047085711407,4.254265749972929,4.2594485124254495,4.282407692296055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,51158.58194444444,50493.72536057692,18464.591666666667,53459.63773743017
0,17500.0,2007,4,1,4.268343913951065,4.290034611362518,4.293362554711446,4.2841147684017695,4.272537777375238,4.262383278896986,4.2524889444849885,4.25009456618883,4.251427299194661,4.252146645573531,4.253341115496807,4.258207951095075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,52717.80055555556,50493.72536057692,18464.591666666667,52640.26062162162
0,17100.0,2007,5,1,4.238046103128795,4.256878031818725,4.276461804173244,4.281941933440825,4.27600198996205,4.267104650716279,4.258816805075336,4.25036577988771,4.248414697348722,4.249783687561327,4.250582628965692,4.251809508866733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,52143.48972222222,50493.72536057692,18464.591666666667,51156.84758333333
0,27978.0,2007,6,1,4.35293464355942,4.319300424211257,4.312695576121943,4.316297516582682,4.314141203260571,4.304915012990282,4.294074743827507,4.284200051566544,4.27452268814615,4.270695771499882,4.270079433965331,4.269257824566556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,49589.272941176474,50493.72536057692,18464.591666666667,48348.95040935672
0,13800.0,2007,7,1,4.319917649895243,4.292831794508626,4.2809082906180045,4.283201691479038,4.291435454927122,4.293135165475357,4.287404190974026,4.279408358460642,4.271744053504786,4.263868376046919,4.261179571452129,4.261338518224261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,48068.11941176471,50493.72536057692,18464.591666666667,48522.30947852761
0,15300.0,2007,8,1,4.162862993321926,4.279347492410732,4.268215128299932,4.263295126046043,4.268258061093793,4.277700876288793,4.280970833435618,4.277120023382541,4.270813877238335,4.264513023307261,4.257794531210649,4.255751078828344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,46663.61941176471,50493.72536057692,18464.591666666667,47533.139260355034
0,17300.0,2007,9,1,4.212187604403958,4.189396725835218,4.269384504815968,4.262346656643961,4.259187582942805,4.264068626117086,4.27293757086819,4.276405630766291,4.273367083440266,4.2679350739838,4.262368020000193,4.256306897581777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,47016.022941176474,50493.72536057692,18464.591666666667,48868.337172619045
0,17800.0,2007,10,1,4.244277120801843,4.225309281725863,4.205475036740891,4.265657276601683,4.260381487592611,4.257945856216344,4.2623858219943305,4.270492503638618,4.2738759283816234,4.271330371066159,4.266502164269239,4.2614605216127375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19398.166666666668,47867.49875,50493.72536057692,18464.591666666667,51801.45329032258
